provincia,departamento,localidad,tipo,subtipo,nombre,direccion,piso,cp,telefono,email,web
Buenos Aires,Luján,Lujan,Espacios Culturales,Librerías,Chelen Libros,Italia 1097,,6700,,,
Buenos Aires,Luján,Lujan,Espacios Culturales,Librerías,Babilonia Libros,Italia 1097,,6700,(02323) 427777,,
Buenos Aires,Luján,Lujan,Espacios Culturales,Librerías,"El Estudiante, Libreria",San Martin 1969,,6700,(02323) 42-2454,lauparrasabbott@yahoo.com.ar,
Buenos Aires,Luján,Lujan,Espacios Culturales,Librerías,"De Mayo, Libreria",San Martin 285,,B6700APE,(02323) 42-0499,,
Buenos Aires,Luján,Lujan,Patrimonio,Monumentos y lugares históricos,Monumento Al Caballo Criollo,Av. Nuestra Señora de Lujan y Chavez,,,,,
Buenos Aires,Luján,Lujan,Patrimonio,Monumentos y lugares históricos,Inmueble,Lexica y Torrezuri 881,,,,,
Buenos Aires,Luján,Lujan,Patrimonio,Monumentos y lugares históricos,Paraje Donde Se Inicio la Veneracion de la Virgen del Lujan,S/D,,,,,
Buenos Aires,Luján,Lujan,Patrimonio,Monumentos y lugares históricos,"Casa Que Habitaron Carlos, Juan y Florentino Ameghino - Museo Municipal Ameghino de Ciencias Natura",Las Heras 466,,,,,
Buenos Aires,Luján,Lujan,Patrimonio,Monumentos y lugares históricos,Casa del Virrey Sobremonte en Lujan,S/D,,,,,
Buenos Aires,Luján,Lujan,Patrimonio,Monumentos y lugares históricos,Cabildo de la Ciudad de Lujan,Torrezuri 917,,,,,
Buenos Aires,Luján,Lujan,Espacios Culturales,Organizaciones de la Sociedad Civil,"Patria, Amistad y Servicios",Bestchet 797,,6700,02323-440547,,
Buenos Aires,Luján,Lujan,Espacios Culturales,Organizaciones de la Sociedad Civil,Asociacion Civil Rotary Club Juan B. Barnech,Alte. Brown 1049,,6700,02323-426578 - 1554764471,naime@ciudad.com.ar; jpbraccini@s6.coopenet.com.ar,
Buenos Aires,Luján,Lujan,Espacios Culturales,Organizaciones de la Sociedad Civil,Asociacion Civil Desde El Sur,Leiva 965,,6700,02323-428940/02323-438076/02323-438076,"desdeelsur11@yahoo.com.ar, paolatorretta@yahoo.com.ar",
Buenos Aires,Luján,Lujan,Espacios Culturales,Organizaciones de la Sociedad Civil,Sociedad Civil Centro Español,San Martin 340,,6700,(02323) 42-0139,,
Buenos Aires,Luján,Lujan,Espacios Culturales,Organizaciones de la Sociedad Civil,Asociacion Amigos del Complejo Museografico Enrique Udaondo,Lezica y Torresuri 917,,6700,(02323) 42-0245/422-814,info@amigosmuseolujan.com.ar,
Buenos Aires,Luján,Lujan,Espacios Culturales,Organizaciones de la Sociedad Civil,Asociacion Amigos de la Casa de la Juventud,Rodolfo Moreno 650,,6700,(02323) 42-5492,leopoldomiglioranza@hotmail.com,
Buenos Aires,Luján,Lujan,Industrias Culturales,Periódicos digitales,El Diario,Lisandro de La Torre 852,,,(02321) 440900,redaccion@diariodelujan.com,www.diariodelujan.com
Buenos Aires,Luján,Lujan,Industrias Culturales,Periódicos digitales,El Civismo,Dr. Muñiz 654,,6700,(02323) 431801,www.elcivismo.com.ar/escribanoS. htm,www.elcivismo.com.ar
Buenos Aires,Luján,Lujan,Industrias Culturales,Periódicos digitales,El Ciudadano de Lujan,S/D,,,(02323) 44-0852,elciudadano@s6.coopenet.com.ar,www.elciudadanodelujan.com.ar
Buenos Aires,Luján,Lujan,Industrias Culturales,Radios,Radio Ciudad de Lujan,Ferrocarril Oeste 1145,,,,,
Buenos Aires,Luján,Lujan,Industrias Culturales,Radios,FM Nuestra,Colon 1756,,,,,
Buenos Aires,Luján,Lujan,Industrias Culturales,Radios,FM Fantastica,Colon 1154,,,,,
Buenos Aires,Luján,Lujan,Industrias Culturales,Radios,FM Asteroides,Av. Flandes 76,,,,,
Buenos Aires,Luján,Lujan,Espacios Culturales,Salas de cine,Juan Pablo Redondo,San Jose 671,,6700,,,
Buenos Aires,Luján,Lujan,Espacios Culturales,Salas teatrales,Cine Teatro Lujan,San Martin Y Salvaire,,6700,02323 432651,,
Buenos Aires,Luján,Lujan,Espacios Culturales,Salas teatrales,Teatro Municipal Trinidad Guevara Lujan,Rivadavia 1096,,6700,02323-420074,,
Buenos Aires,Luján,Lujan,Espacios Culturales,Salas teatrales,Teatro El Galpon,Francia 1051,,6700,(0)2323 440 006,gtielgalpon@hotmail.com,http://teatro-elgalpon.blogspot.com/
Buenos Aires,Luján,Lujan,Industrias Culturales,Periódicos impresos,El Civismo,Dr. Muñiz 654,,6700,(02323) 428466,,www.elcivismo.com.ar
Buenos Aires,Luján,Lujan,Industrias Culturales,Periódicos impresos,El Diario,Velez Sarfield 180,,6700,(02321) 440900,redaccion@diariodelujan.com,www.diariodelujan.com
Buenos Aires,Luján,Open Door,Espacios Culturales,Bibliotecas populares,Biblioteca Popular Juan Bautista Alberdi,Buenos Aires 1016,,6708,,bibliotecaopendoor@hotmail.com,
Buenos Aires,Magdalena,Magdalena,Festivales,Fiestas y festivales,Fiesta de la Carreta,CAMPO DE PATO Y CENTRO TRADICIONALISTA LA CARRETA RUTA 54 KM.13200,,,(02221) 453349,culturamagdalena@gmail.com,www.magdalena.gov.ar
Buenos Aires,Magdalena,Magdalena,Patrimonio,Monumentos y lugares históricos,Templo Parroquial,España,,,,,
Buenos Aires,Magdalena,Magdalena,Espacios Culturales,Organizaciones de la Sociedad Civil,Centro Tradicionalista la Totora,Chascomus E/Brandsen y Necochea S/N,,1913,,,
Buenos Aires,Magdalena,Magdalena,Industrias Culturales,Radios,Radio FM Victoria,San Martin 812,,,,,
Buenos Aires,Magdalena,Magdalena,Festivales,Fiestas y festivales,20 de Noviembre - Aniversario de Magdalena,Brenan,,1913,,culturamagdalena@gmail.com,www.magdalena.gov.ar
Buenos Aires,Maipú,Maipu,Espacios Culturales,Bibliotecas populares,Biblioteca Popular Municipal Juan Jose Elizondo,Belgrano 395,,7160,,biblioelizondomaipu@gmail.com,
Buenos Aires,Maipú,Maipu,Patrimonio,Espacios de exhibición patrimonial,Museo Municipal Kakel Huincul,Belgrano 349,,7160,(02268) 430152,culturamaipu@infovia.com.ar,
Buenos Aires,Maipú,Maipu,Festivales,Fiestas y festivales,Fiesta Nacional Carnaval de la Amistad,COMPLEJO LAGUNA KAKEL HUINCUL.,,,(2268) 422144/421713,,
Buenos Aires,Maipú,Maipu,Espacios Culturales,Espacios INCAA,Espacio INCAA - Cine-Teatro Sociedad Italiana - Maipú,Rivadavia 555,,7160,02268-154-07-790,marinagole@yahoo.com.ar,
Buenos Aires,Malvinas Argentinas,Ingeniero Adolfo Sourdeaux,Espacios Culturales,Organizaciones de la Sociedad Civil,Fortin Gaucho General Don Martin Miguel de Guemes,Derqui 1050,,B1612BVD,(011) 4451-8138,,
Buenos Aires,Malvinas Argentinas,Ingeniero Adolfo Sourdeaux,Espacios Culturales,Organizaciones de la Sociedad Civil,Asociacion Civil Mi Futuro,Rosario 4480,,1612,4741-0933/4463-5745/02320-495268,taller_mi_futuro@arnet.com.ar,
Buenos Aires,Malvinas Argentinas,Grand Bourg,Espacios Culturales,Organizaciones de la Sociedad Civil,Asociacion Civil Trabajemos Juntos,Juan de San Martin 35,,1615,,,
Buenos Aires,Malvinas Argentinas,Grand Bourg,Espacios Culturales,Organizaciones de la Sociedad Civil,Asociacion Civil Rincon Maternal,Morse 1161,,1615,4463-3949/1553148705,,
Buenos Aires,Malvinas Argentinas,Grand Bourg,Espacios Culturales,Librerías,"Libreria ,La Unica",Eva D. de Peron 1317,,B1615KUF,(02320) 48-0549,libreria-la-unica@interbourg.com.ar,
Buenos Aires,Malvinas Argentinas,Grand Bourg,Espacios Culturales,Bibliotecas populares,Biblioteca Popular William C.Morris,El Callao E/Soler y O`Brien,,1615,,bibwcm@yahoo.com.ar,
Buenos Aires,Malvinas Argentinas,Grand Bourg,Industrias Culturales,Radios,FM Grand Bourg,Pasco 1037,,,,,
Buenos Aires,Malvinas Argentinas,Grand Bourg,Industrias Culturales,Radios,Radio Sarmiento Fm,Gral.Soler 1251,,,,,
Buenos Aires,Malvinas Argentinas,Pablo Nogues,Espacios Culturales,Bibliotecas populares,Biblioteca Popular Pablo Nogues,25 de Febrero y Gregoria Matorres,,1613,,monbe3@hotmail.com,
Buenos Aires,Malvinas Argentinas,Los Polvorines,Industrias Culturales,Editoriales de libros,Universidad Nacional de General Sarmiento,J. M. Gutierrez 1150,,,,,www.ungs.edu.ar
Buenos Aires,Malvinas Argentinas,Los Polvorines,Espacios Culturales,Carreras culturales,Licenciado en Comunicacion,J. M. Gutierrez 1150,,1613,4469 7500,idh@ungs.edu.ar,www.ungs.edu.ar
Buenos Aires,Malvinas Argentinas,Los Polvorines,Espacios Culturales,Bibliotecas populares,Biblioteca Popular de Los Polvorines,Av.Pte.Peron 2992,,1613,,bibliotecapolvorines@gmail.com,
Buenos Aires,Malvinas Argentinas,Los Polvorines,Espacios Culturales,Bibliotecas especializadas,Unidad de Biblioteca y Documentación,J. M. Gutierrez 1155,,1613,4469-7585 - Fax: (5411) 4469-7504,ubyd@ungs.edu.ar,ubyd.ungs.edu.ar/ubyd/ y sitio web de la red unid: ubyd.ungs.edu.ar/unidesarrollo/index.htm
Buenos Aires,Malvinas Argentinas,Los Polvorines,Espacios Culturales,Bibliotecas especializadas,Centro de Documentación E Información,J.M.Gutierrez 1155,,1613,4469-7585 Fax. (5411)4469-7504,ubyd@ungs.edu.ar; cmolina@ungs.edu.ar,ubyd.ungs.edu.ar/ubyd/ y sitio web de la red unid: ubyd.ungs.edu.ar/unidesarrollo/index.htm
Buenos Aires,Malvinas Argentinas,Los Polvorines,Industrias Culturales,Radios,FM Crisol,Esteban de Luca 2317,,,,,
Buenos Aires,Malvinas Argentinas,Los Polvorines,Industrias Culturales,Radios,FM Oasis,Palermo 2432,,,,,
Buenos Aires,Malvinas Argentinas,Tortuguitas,Industrias Culturales,Periódicos digitales,Tiempo de Tortuguitas,Mitre 157,,1667,(02320) 492265,tiempodetortuguitas@cooptortu.com.ar,www.tiempodetortuguitas. com.ar/
Buenos Aires,Malvinas Argentinas,Tortuguitas,Espacios Culturales,Librerías,Casa Lalo,Directorio 303,,1667,(02320) 49-1006,librelalo@ciudad.com.ar,
Buenos Aires,Malvinas Argentinas,Tortuguitas,Espacios Culturales,Bibliotecas populares,Biblioteca Popular la Esperanza del Callao y Biblioteca Popular,Capitan Bermudez 3432,,1667,,asociacionlec@ymail.com,
Buenos Aires,Malvinas Argentinas,Tortuguitas,Espacios Culturales,Bibliotecas especializadas,Biblioteca Carlos S. Damel,Estados Unidos 5335,,B1667JHQ,(03327) 443400. Fax: (03327) 443557.,biblioteca@alconlabs.com,www.oftalmologos.org.ar/biblioteca/
Buenos Aires,Malvinas Argentinas,Tortuguitas,Industrias Culturales,Radios,FM Country,Los Alamos Esq. Duchesnois,,,,,
Buenos Aires,Malvinas Argentinas,Tortuguitas,Espacios Culturales,Salas de cine,Cinemark Tortuguitas,Interseccion Calle Constituyentes y Panamericana Acc. Norte 0,,1629,,,
Buenos Aires,Malvinas Argentinas,Tortuguitas,Espacios Culturales,Salas teatrales,Cooperativa,Moreno 1160,,1667,,,
Buenos Aires,Malvinas Argentinas,Villa de Mayo,Industrias Culturales,Radios,FM Universal,Manuel Artigas 3282,,,,,
Buenos Aires,Malvinas Argentinas,Villa de Mayo,Industrias Culturales,Radios,Galaxia,Sucre 841,,,,,
Buenos Aires,Mar Chiquita,Coronel Vidal,Espacios Culturales,Bibliotecas populares,Biblioteca Popular Libro y Escuela,General Paz 491,,7174,,,
Buenos Aires,Mar Chiquita,Coronel Vidal,Espacios Culturales,Organizaciones de la Sociedad Civil,Asociacion Civil Agrupacion El Potrillo,Alvear S/N,,7174,(02268) 15-674093,agrupelpotrillo@hotmail.com,
Buenos Aires,Mar Chiquita,Coronel Vidal,Industrias Culturales,Radios,FM Arbolito,Gral. Paz 311,,,,,
Buenos Aires,Mar Chiquita,Mar Chiquita,Festivales,Fiestas y festivales,Fiesta de la Cerveza Artesanal,ROTONDA DEL VIEJO CONTRABANDISTA.,,,,,
Buenos Aires,Mar Chiquita,Mar Chiquita,Espacios Culturales,Organizaciones de la Sociedad Civil,Asociacion de Fomento Balneario Parque Mar Chiquita,San Martín Esq. J. Ingenieros S/N,,7609,0223-4691134/0223-4748580/0223-4959647,"trionfetti@arnet.com.ar, adfmarchiquita@gmail.com",
Buenos Aires,Mar Chiquita,Mar Chiquita,Espacios Culturales,Organizaciones de la Sociedad Civil,Asociacion Civil Agrupacion Folklorica El Potrillo del Partido de Mar Chiquita,Alvear y Beltrami S/N,,7174,(02268) 156-74093,agrelpotrillo@hotmail.com,
Buenos Aires,Mar Chiquita,Santa Clara del Mar,Espacios Culturales,Bibliotecas populares,Biblioteca Popular Bartolome Mirabelli,Selva Negra y Sta.Monica,,7609,,bibliomirabelli@yahoo.com.ar,
Buenos Aires,Mar Chiquita,Santa Clara del Mar,Espacios Culturales,Organizaciones de la Sociedad Civil,Asociacion Amigos de la Biblioteca Popular Bartolome Mirabelli,Selva Negra y Algorta S/N,,7609,(023)693340,,
Buenos Aires,Mar Chiquita,Santa Clara del Mar,Industrias Culturales,Radios,Radio Santa Clara,Av. Del Arroyo 25,,,,,
Buenos Aires,Marcos Paz,Marcos Paz,Espacios Culturales,Bibliotecas populares,Biblioteca Popular Gral. San Martin,Sarmiento 1901,,1727,,bibliopop.gsm@gmail.com,
Buenos Aires,Marcos Paz,Marcos Paz,Patrimonio,Espacios de exhibición patrimonial,Museo de Arte Hispano Luso Americano y Folklore,Hipolito Yrigoyen 377,,1727,(0220) 4771110,,
Buenos Aires,Marcos Paz,Marcos Paz,Espacios Culturales,Librerías,"Yate, Libreria",Avellaneda 2225,,B1727HZS,(0224) 77-1900*,libreriayate@ciudad.com.ar,
Buenos Aires,Marcos Paz,Marcos Paz,Espacios Culturales,Organizaciones de la Sociedad Civil,Pueblo del Arbol,D´Agnillo 30,,1727,(0220) 4770-687,pueblodelarbol@yahoo.com.ar,
Buenos Aires,Marcos Paz,Marcos Paz,Espacios Culturales,Organizaciones de la Sociedad Civil,Centro Cultural la Casita de Marcos Paz,Rivadavia 1505,,1727,0220-4776251,"moviplatano@hotmail.com, agonzalear@yahoo.com",
Buenos Aires,Marcos Paz,Marcos Paz,Espacios Culturales,Organizaciones de la Sociedad Civil,Asociacion Evangelica Jesus Vuelve,Ruta 200,,1727,(020)77-3179/33-762,,
Buenos Aires,Marcos Paz,Marcos Paz,Industrias Culturales,Radios,FM Radio Sudoeste Marcos Paz,Bme. Mitre 379,,,,,
Buenos Aires,Marcos Paz,Marcos Paz,Festivales,Fiestas y festivales,MARCOS PAZ TANGO,Marcos Paz,,,(0220) 4775997 / 4775992,cultura@marcopaz.gov.ar,www.marcospaz.gov.ar
Buenos Aires,Marcos Paz,Marcos Paz,Festivales,Fiestas y festivales,Fiesta de los Inmigrantes,Marcos Paz,,,(0220) 4775997 / 4775992,cultura@marcopaz.gov.ar,www.marcospaz.gov.ar
Buenos Aires,Marcos Paz,Marcos Paz,Festivales,Fiestas y festivales,FIESTA NACIONAL DE LA DESTREZA Y LA CANCIÓN GAUCHESCA,Marcos Paz,,,(0220) 4775997 / 4775992,cultura@marcopaz.gov.ar,www.festivalmarcospaz.com.ar
Buenos Aires,Mercedes,Mercedes,Espacios Culturales,Bibliotecas especializadas,Biblioteca,Calle 24 705,Piso 2,,02324 427910,,www.elplanetasoft.com.ar/biblioteca/usuarios/default.asp
Buenos Aires,Mercedes,Mercedes,Espacios Culturales,Bibliotecas populares,Biblioteca Popular D.F.Sarmiento,Av.Mitre (29) 674,,6600,,biblsarmiento_mercedes@hotmail.com,
Buenos Aires,Mercedes,Mercedes,Patrimonio,Espacios de exhibición patrimonial,Museo de Bellas Artes y Biblioteca Popular Domingo Faustino Sarmiento,Calle 29 (Av. Mitre) 674,,6600,(0324) 22492,,
Buenos Aires,Mercedes,Mercedes,Patrimonio,Espacios de exhibición patrimonial,Museo Municipal de Ciencias Naturales Carlos Ameghino,Calle 26 512,,6600,(02324) 420511,glypto@speedy.com.ar,
Buenos Aires,Mercedes,Mercedes,Espacios Culturales,Librerías,Chelen Libros,Calle 24 617,,6600,(02324) 434007 / 15461380,jlombardo@chelen.com.ar / andreachelen@hotmail.com / jglombardo@chelen.com.ar,
Buenos Aires,Mercedes,Mercedes,Espacios Culturales,Librerías,Juan Jauregui,Calle 40 732,,6600,(02324) 427806,,
Buenos Aires,Mercedes,Mercedes,Espacios Culturales,Librerías,Aguilera,Calle 24 714,,6600,(02324) 421680,,
Buenos Aires,Mercedes,Mercedes,Espacios Culturales,Librerías,"San Patricio, Libreria",Calle 14 17/19,,6600,(02324) 424739,,
Buenos Aires,Mercedes,Mercedes,Espacios Culturales,Organizaciones de la Sociedad Civil,"Union Participacion Solidaridad, Compromiso",Calle 32 S/N,,B6602EOD,(02324) 432-551,upscmercedes@yahoo.com.ar,
Buenos Aires,Mercedes,Mercedes,Industrias Culturales,Periódicos digitales,Noticias Mercedinas,S/D,,,,info@noticiasmercedinas.com,www.noticiasmercedinas.com
Buenos Aires,Mercedes,Mercedes,Industrias Culturales,Periódicos digitales,Mercedes Ya,S/D,,,,www.mercedesyA. com.ar/contacto/contacto.asp,www.mercedesya. com.ar
Buenos Aires,Mercedes,Mercedes,Industrias Culturales,Periódicos digitales,Los Protagonistas,Calle 14 671,,6600,(02324)-423884 / 421579,sprotagonistas@ciudad.com.ar,www.sprotagonistas. com.ar
Buenos Aires,Mercedes,Mercedes,Industrias Culturales,Periódicos digitales,El Nuevo Cronista,Calle 5 619,,6600,(02324) 400111,redaccion@nuevocronistA. com.ar,www.nuevocronista. com.ar
Buenos Aires,Mercedes,Mercedes,Industrias Culturales,Periódicos digitales,254: la Posta,Calle 30 1119,,6600,(02324)-425500,laposta254@hotmail.com.ar,www.254laposta.com.ar
Buenos Aires,Mercedes,Mercedes,Industrias Culturales,Radios,FM Radio Mercedes Ccl2,Calle 5 619,,,,,
Buenos Aires,Mercedes,Mercedes,Industrias Culturales,Radios,FM Magica,Calle 25 638,,,,,
Buenos Aires,Mercedes,Mercedes,Industrias Culturales,Radios,FM Radio Vida 104.3,Calle 18 1099,,,,,
Buenos Aires,Mercedes,Mercedes,Espacios Culturales,Salas de cine,Cine Mercedes,Calle 20 728,,6600,,,
Buenos Aires,Mercedes,Mercedes,Espacios Culturales,Salas teatrales,Centro Cultural Julio Cesar Gioscio,Calle 27 Entre 24 Y 26,,6600,02324-421564,,
Buenos Aires,Mercedes,Mercedes,Industrias Culturales,Periódicos impresos,Los Protagonistas,Calle 14 671,,6600,(02324)-423884 / 421579,info@sprotagonistas.com.ar,www.sprotagonistas.com.ar
Buenos Aires,Merlo,Merlo,Espacios Culturales,Organizaciones de la Sociedad Civil,Cooperativa de Trabajo Manos Obreras y Grupo Editorial Piedras de Papel,Alberdi 1256,,,1560174950 - 1560174950,hernanou@yahoo.com.ar,
Buenos Aires,Merlo,Merlo,Espacios Culturales,Organizaciones de la Sociedad Civil,Centro Cultural Social y Deportivo Malvinas Argentinas de Merlo,Arraoz 642,,1722,(0220) 4856870,centroculturalmalvinasargentinas@hotmail.com,
Buenos Aires,Merlo,Merlo,Espacios Culturales,Organizaciones de la Sociedad Civil,Biblioteca Popular Manuel Galvez,Dean Funes 2507,,B1722OMY,(0220) 489-2559,,
Buenos Aires,Merlo,Merlo,Espacios Culturales,Organizaciones de la Sociedad Civil,Asociacion de Educadores Jubilados y Retirados de la Provincia de Buenos Aires,Av. Argentina 1198,,1722,,,
Buenos Aires,Merlo,Merlo,Espacios Culturales,Librerías,"Mensajes, Libreria",Riobamba 573,,1722,(0220) 485-1876,libremensajes@hotmail.com,
Buenos Aires,Merlo,Merlo,Espacios Culturales,Librerías,"Ken, Libreria",Libertador San Martin 702,,B1722ERV,(0220) 482-0273,,
Buenos Aires,Merlo,Merlo,Espacios Culturales,Librerías,"Imprex, Libreria",Libertador San Martin 136,,B1722ERO,(0220) 482-2006,imprex@ciudad.com.ar,
Buenos Aires,Merlo,Merlo,Espacios Culturales,Librerías,"El Mastil, Libreria",Vergara 68,,B1722DPN,(0220) 482-3521(*),,
Buenos Aires,Merlo,Merlo,Espacios Culturales,Librerías,Deportes y Servicios,Cordoba 1055,,1722,0220-4825778,,
Buenos Aires,Merlo,Merlo,Espacios Culturales,Librerías,Calypso,Av. Libertador 221,,1722ERCB,(0220) 4858850,Vanesa@atreyulibbros.com.ar,
Buenos Aires,Merlo,Merlo,Espacios Culturales,Librerías,Abc Ii,Libertador 403,,1722,(0220) 4826656,,
Buenos Aires,Merlo,Merlo,Patrimonio,Espacios de exhibición patrimonial,"Museo Municipal de Historia, Ciencias Naturales y Arte de Melo",Calle Real Esq. Padre Espinal,,1722,(020) 826018,,
Buenos Aires,Merlo,Merlo,Espacios Culturales,Bibliotecas populares,Biblioteca Popular Genesis,Bertole 1627,,1722,,,
Buenos Aires,Merlo,Merlo,Espacios Culturales,Bibliotecas especializadas,Biblioteca de la Escuela de Electrónica de Defensa Primitivo Padilla,Ruta 200 Km 34,,1722,0220-4821181,bibcionan@gmail.com,
Buenos Aires,Merlo,Merlo,Industrias Culturales,Radios,FM Acuario,Dumas y Gaboto 2567,,,,,
Buenos Aires,Merlo,Merlo,Industrias Culturales,Radios,FM Loma,Payro y Cardenas,,,,,
Buenos Aires,Merlo,Merlo,Industrias Culturales,Radios,FM Mariano Acosta,Ruta 200 y 35 Sargentos,,,,,
Buenos Aires,Merlo,Merlo,Industrias Culturales,Radios,FM Merlo,Guayaquil 543,,,,,
Buenos Aires,Merlo,Merlo,Industrias Culturales,Radios,FM Radio Parque,Salvadores 1315,,,,,
Buenos Aires,Merlo,Merlo,Industrias Culturales,Radios,Radio Ciudad de Lujan,Suipacha 1248,,,,,
Buenos Aires,Merlo,Merlo,Espacios Culturales,Salas teatrales,La Cordura del Copete,Arieta 3694,,,0220-4822198,lacorduradelcopete@yahoo.com.a,
Buenos Aires,Merlo,Merlo,Espacios Culturales,Salas teatrales,Teatro Municipal de Merlo-E.S. Discepolo,Colon Esquina Riobamba,,1722,,,
Buenos Aires,Merlo,Libertad,Espacios Culturales,Organizaciones de la Sociedad Civil,Organizacion Comunitaria Proyecto Irineo,Girardot 177,,1716,(011) 15/53183272,,
Buenos Aires,Merlo,Libertad,Espacios Culturales,Organizaciones de la Sociedad Civil,Asociacion Cooperadora de la Escuela Media N° 11,Malvinas y Vias Del Ferrocarril 1715,,1716,0220-497-5100 - 4942359,,
Buenos Aires,Merlo,Libertad,Espacios Culturales,Bibliotecas populares,Biblioteca Popular Malvinas Argentinas,Balcarce 2548,,1716,,bibliopma@yahoo.com.ar,
Buenos Aires,Merlo,Mariano Acosta,Espacios Culturales,Organizaciones de la Sociedad Civil,Asociacion Cultural El Pueblito,Deseado 4025,,1723,(0226) 499-4529/4491-251,delpueblito2003@yahoo.com.ar,
