provincia,departamento,localidad,tipo,subtipo,nombre,direccion,source_geo,lat,lon,piso,cp,telefono,email,web
Buenos Aires,La Plata,La Plata,Espacios Culturales,Organizaciones de la Sociedad Civil,Asociacion Galpon Sur,Calle 9 16,cultura,-34.902779,-57.970612,,1900,0221-483-1859,ismaeldomian@yahoo.com.ar,
Buenos Aires,La Plata,La Plata,Espacios Culturales,Organizaciones de la Sociedad Civil,Ateneo Popular Alejandro Korn y Biblioteca Popular Francisco Romero Delgado,Calle 49 731,cultura,-34.916759,-57.953143,,1900,(0221) 483-6606,upak-49@hotmail.com,
Buenos Aires,La Plata,La Plata,Espacios Culturales,Organizaciones de la Sociedad Civil,Biblioteca Popular y Museo Amigos del Tango,Calle 2 711,cultura,-34.907841,-57.947723,,B1900CXC,(0221) 424-2698,,
Buenos Aires,La Plata,La Plata,Espacios Culturales,Organizaciones de la Sociedad Civil,Bolsa Comercio de la Plata,Calle 48 515,cultura,-34.912103,-57.949491,,-,(0221) 421-7202 int 101,bclp@speedy.com.ar,
Buenos Aires,La Plata,La Plata,Espacios Culturales,Organizaciones de la Sociedad Civil,Centro Cultural Viejo Almacen El Obrero Grupo de Teatro la Gotera,Calle 13 S/N,cultura,-34.897228,-57.942608,,1900,(0221) 4519-497,,
Buenos Aires,La Plata,La Plata,Espacios Culturales,Organizaciones de la Sociedad Civil,Centro Cultural Viejo Almacen El Obrero-Grupo de Teatro la Gotera,Calle 13 1900,cultura,-34.897228,-57.942608,,1900,(0221) 4519-497,vaelobrero@hotmail.com,
Buenos Aires,La Plata,La Plata,Espacios Culturales,Organizaciones de la Sociedad Civil,Centro Cultural y Social Leopoldo Marechal,- 1424,osm,-34.612869,-58.4459789,,1900,(0221) 4233578,ppardo349@hotmail.com,
Buenos Aires,La Plata,La Plata,Espacios Culturales,Organizaciones de la Sociedad Civil,Centro de Asistencia Al Vecino,Calle 143 1481,cultura,-34.922147,-58.023173,,1900,(0221) 154639381 / 4823273 / 155600744,marcelapastore@hotmail.com; gracielajaen206@hotmail.com,
Buenos Aires,La Plata,La Plata,Espacios Culturales,Organizaciones de la Sociedad Civil,Centro de Cultura y Comunicacion,Calle 42 585,cultura,-34.908708,-57.957244,,1900,(0221) 482-3215,"centrodecultura@hotmail.com, antoninipablo@hotmail.com, corinaduarte@hotmail.com",
Buenos Aires,La Plata,La Plata,Espacios Culturales,Organizaciones de la Sociedad Civil,Centro Literario Israelita y Biblioteca Max Nordau,Calle 11 1272,cultura,-34.923339,-57.947403,,1900,0221-4210555/0221-4241539/0221-155573636,ricardorezses@netverk.com.ar,
Buenos Aires,La Plata,La Plata,Espacios Culturales,Organizaciones de la Sociedad Civil,Centro Vecinal Tu Alegria Es Mi Alegria,Calle 54 2521,cultura,-34.953082,-57.987121,,1900,0221 4506932,,
Buenos Aires,La Plata,La Plata,Espacios Culturales,Organizaciones de la Sociedad Civil,Circolo Laziale de la Plata,Diagonal 73 1555,cultura,-34.921237,-57.948493,,1900,,,
Buenos Aires,La Plata,La Plata,Espacios Culturales,Organizaciones de la Sociedad Civil,Circulo Cultural Andaluz,Calle 45 835,cultura,-34.915992,-57.958904,,B1900AEG,(0221) 425-8134,hispasan@infovia.com.ar,
Buenos Aires,La Plata,La Plata,Espacios Culturales,Organizaciones de la Sociedad Civil,Club Argentino Arturo Jauretche,Calle 528 1948,cultura,-34.919732,-57.998078,,1900,(0221) 424-5868,,
Buenos Aires,La Plata,La Plata,Espacios Culturales,Organizaciones de la Sociedad Civil,Comision Vecinal la Cumbre,Calle 531 3657,cultura,-34.922965,-57.995551,,1900,0221-470-1330,lacumbre@infovia.com.ar,
Buenos Aires,La Plata,La Plata,Espacios Culturales,Organizaciones de la Sociedad Civil,Cooperativa de Trabajo 22 de Enero,S/N,osm,-33.3298959,-60.2475053,,1900,,,
Buenos Aires,La Plata,La Plata,Espacios Culturales,Organizaciones de la Sociedad Civil,Cooperativa Volver a Empezar,Diagonal 109 44,cultura,-34.93718,-57.946056,,,,,
Buenos Aires,La Plata,La Plata,Espacios Culturales,Organizaciones de la Sociedad Civil,Cran (Centro de Retirados de la Armada Nacional),Calle 2 577,cultura,-34.905623,-57.950703,,B 1902 CHW,0221-2419239,crancentral@hotmail.com,
Buenos Aires,La Plata,La Plata,Espacios Culturales,Organizaciones de la Sociedad Civil,Crear Desde la Educacion Popular,Diagonal 74 743,cultura,-34.902599,-57.955729,,1900,(0221) 44-0564,,
Buenos Aires,La Plata,La Plata,Espacios Culturales,Organizaciones de la Sociedad Civil,Federacion de Bibliotecas de la Pcia. de Buenos Aires Zona Capital,Calle 22 986,cultura,-34.930185,-57.963826,,1900,(0221) 484-0165,,
Buenos Aires,La Plata,La Plata,Espacios Culturales,Organizaciones de la Sociedad Civil,Fundacion Ala Plastica,Calle 55 681,cultura,-34.918846,-57.948126,,1800,(0221) 466-0074,ongala@netverk.com.ar,
Buenos Aires,La Plata,La Plata,Espacios Culturales,Organizaciones de la Sociedad Civil,Fundacion Arenas,Diag.73 2573,cultura,-34.922111,-57.971254,,1900,423-8053/4836239,fundacionarenas@yahoo.com.ar,
Buenos Aires,La Plata,La Plata,Espacios Culturales,Organizaciones de la Sociedad Civil,Fundacion Centro de Artes Visuales de la Plata,Calle 13 1268,cultura,-34.925149,-57.949534,,1900,(0221) 422-6565,fundcav@netverk.com.ar,
Buenos Aires,La Plata,La Plata,Espacios Culturales,Organizaciones de la Sociedad Civil,Fundacion Ciudad de la Plata,Calle 50 575,cultura,-34.914044,-57.948858,,1900,(0221) 483-5084,fundacionciudaddelaplata@speedy.com.ar,
Buenos Aires,La Plata,La Plata,Espacios Culturales,Organizaciones de la Sociedad Civil,Fundacion para El Centro de Investigacion y Tratamiento Integral para Dependientes de Alcohol y Drog,Plaza Alsina 31,cultura,-34.873576,-57.906932,,1900,(0221) 4833811,citidad@yahoo.com.ar,
Buenos Aires,La Plata,La Plata,Espacios Culturales,Organizaciones de la Sociedad Civil,Fundacion Principios,Calle 63 524,cultura,-34.922007,-57.936553,,B1904AJV,(0221) 475-1415,fundacionprincipios@argentina.com,
Buenos Aires,La Plata,La Plata,Espacios Culturales,Organizaciones de la Sociedad Civil,Fundacion Rolando Zanetta,Calle 68 1541,cultura,-34.945363,-57.951762,,1900,(0221) 453-3397,fundacionrz@hotmail.com,
Buenos Aires,La Plata,La Plata,Espacios Culturales,Organizaciones de la Sociedad Civil,Fundacion Runa Simi (Centro de Estudios de la Comunicacion Humana),. S/N,osm,-33.3298959,-60.2475053,,1900,(0221) 421-9857,,
Buenos Aires,La Plata,La Plata,Espacios Culturales,Organizaciones de la Sociedad Civil,Instituto Argentino Latinoamericano para Políticas Públicas (Ialpp),Calle 41 396,cultura,-34.904328,-57.954447,,1900,424-4588 int 117/154203246,acnuestraamerica@yahoo.com.ar,
Buenos Aires,La Plata,La Plata,Espacios Culturales,Organizaciones de la Sociedad Civil,Instituto de Estudios Sociales y Politicos Pasaje,Calle 10 8,cultura,-34.903562,-57.971815,,1900,(0221) 452-0156,grupopasaje@yahoo.com.ar,
Buenos Aires,La Plata,La Plata,Espacios Culturales,Organizaciones de la Sociedad Civil,La Fabriquera,Calle 2 477,cultura,-34.90393,-57.952942,,B1902CHS,(0221) 4212575,fabriquera@sinectis.com.ar,
Buenos Aires,La Plata,La Plata,Espacios Culturales,Organizaciones de la Sociedad Civil,La Grieta Asociacion Civil,Calle 67 1268,cultura,-34.939417,-57.947252,,1900,(0221) 452-1844,juan_gonzalez@scs.com.ar,
Buenos Aires,La Plata,La Plata,Espacios Culturales,Organizaciones de la Sociedad Civil,Movimiento de Unidad Popular,Calle 116 1629,cultura,-34.918042,-57.927046,,1900,(0221) 483-6886,centro_ceae@yahoo.com.ar,
Buenos Aires,La Plata,La Plata,Espacios Culturales,Organizaciones de la Sociedad Civil,Organizacion Sionista Femenina Argentina (Regional la Plata),Calle 55 496,cultura,-34.915339,-57.944226,,1900,(0221) 421-9224,,
Buenos Aires,La Plata,La Plata,Espacios Culturales,Organizaciones de la Sociedad Civil,Programa Vihda de Prevencion y Educacion en Sida,Diagonal 73 595,cultura,-34.920298,-57.926438,,1900,(0221) 15-85-3377,,
Buenos Aires,La Plata,La Plata,Espacios Culturales,Organizaciones de la Sociedad Civil,Sociedad Socorros Mutuos Helvecia la Plata - Sociedad Suiza de la Plata,Calle 2 621,cultura,-34.906356,-57.949718,,1900,,,
Buenos Aires,La Plata,La Plata,Espacios Culturales,Organizaciones de la Sociedad Civil,Taller Infantil Carlos Lebed,Calle 50 921,cultura,-34.921156,-57.956576,,1900,0221-155466207 - 4612733,danilosa@hotmail.com; carlosbedtallerinfantil@yahoo.com.ar,
Buenos Aires,La Plata,La Plata,Industrias Culturales,Periódicos digitales,Anpress,S/D,cultura,-34.889923,-58.384306,,,,redaccion@anpress.com.ar,www.anpress.com.ar
Buenos Aires,La Plata,La Plata,Industrias Culturales,Periódicos digitales,Diario Extra,Calle 49 535,cultura,-34.912833,-57.948865,Piso 1 3,1900,(0221) 4220054 / 4220084,info@diarioextra.com.ar,www.diarioextra.com.ar
Buenos Aires,La Plata,La Plata,Industrias Culturales,Periódicos digitales,Eco Baires,S/D,cultura,-34.889923,-58.384306,,,(0221) 15-545-0516,correo@ecobaires.com.ar,www.ecobaires.com.ar
Buenos Aires,La Plata,La Plata,Industrias Culturales,Periódicos digitales,El Dia,Diagonal 80 817,cultura,-34.908911,-57.94898,,B1900CCI,(0221) 423 2996,correo@eldia.com,www.eldia.com 
Buenos Aires,La Plata,La Plata,Industrias Culturales,Periódicos digitales,Hoy,S/D,cultura,-34.889923,-58.384306,,,(0221) 433-8900,info@diariohoy.net   ,www.diariohoy.net/
Buenos Aires,La Plata,La Plata,Industrias Culturales,Periódicos digitales,Impulso Baires,S/D,cultura,-34.889923,-58.384306,,,(0221)-15-552-5988,editor@impulsobaires.com.ar,www.impulsobaires.com.ar
Buenos Aires,La Plata,La Plata,Industrias Culturales,Periódicos digitales,Info Cielo,Calle 11 31,cultura,-34.904902,-57.972357,,1900,(0221) 489-5767/68 - 4830074,redaccion@infocielo.com.ar,www.infocielo.com
Buenos Aires,La Plata,La Plata,Industrias Culturales,Radios,Cielo (Ex Get-Up 103 F.M.),Calle 19 380,cultura,-34.927004,-57.960764,,,,,
Buenos Aires,La Plata,La Plata,Industrias Culturales,Radios,Contemporanea Fm,Calle 501 2871,cultura,-34.895362,-58.023987,,,,,
Buenos Aires,La Plata,La Plata,Industrias Culturales,Radios,FM Color,Calle 65 286,cultura,-34.919107,-57.929431,,,,,
Buenos Aires,La Plata,La Plata,Industrias Culturales,Radios,FM Estereo 2000,Calle 36 382,cultura,-34.899853,-57.959872,,,,,
Buenos Aires,La Plata,La Plata,Industrias Culturales,Radios,FM Futura,Calle 75 497,cultura,-34.931414,-57.922605,,,,,
Buenos Aires,La Plata,La Plata,Industrias Culturales,Radios,FM Platense,Calle 48 633,cultura,-34.914363,-57.951959,Piso 10 OF 1002,,,,
Buenos Aires,La Plata,La Plata,Industrias Culturales,Radios,FM Sonidos,Plaza Pazo 180,cultura,-34.917301,-57.95013,Piso 2 A,,,,
Buenos Aires,La Plata,La Plata,Industrias Culturales,Radios,FM Tiempo,Calle 44 829,cultura,-34.914986,-57.959978,Piso 2 C,,,,
Buenos Aires,La Plata,La Plata,Industrias Culturales,Radios,La 98 L.P.,Calle 46 423,cultura,-34.909045,-57.949447,,,,,
Buenos Aires,La Plata,La Plata,Industrias Culturales,Radios,Laser'S Fm,Calle 30 1856,cultura,-34.937405,-57.972012,,,,,
Buenos Aires,La Plata,La Plata,Industrias Culturales,Radios,Radio 92 Emisiones Platenses,Calle 53 455,cultura,-34.913526,-57.944826,,,,,
Buenos Aires,La Plata,La Plata,Industrias Culturales,Radios,Radio Centro,Calle 8 835,cultura,-34.915135,-57.951779,Piso 7,,,,
Buenos Aires,La Plata,La Plata,Industrias Culturales,Radios,Radio FM Capital,Plaza Italia 163,cultura,-34.865147,-57.898986,Piso 7 B,,,,
Buenos Aires,La Plata,La Plata,Industrias Culturales,Sellos musicales,Byte & Music Registros de Cultura,Diagonal 77 1039,cultura,-34.90948,-57.945398,,B1902BNQ,(54)-(0221)-424-1910,discografica@bymsrl.com,www.bymsrl.com
Buenos Aires,La Plata,La Plata,Industrias Culturales,Sellos musicales,Clan Dilo,Calle 37 1018,cultura,-34.912631,-57.971792,,,0221-4251991,clandilo@hotpop.com,www.clandilomusic.com
Buenos Aires,La Plata,La Plata,Industrias Culturales,Periódicos impresos,Diario Extra,Calle 49 535,cultura,-34.912833,-57.948865,Piso 1 ˝3˝,1900,(0221) 4220054 / 4220084,info@diarioextra.com.ar,www.diarioextra.com.ar
Buenos Aires,La Plata,La Plata,Industrias Culturales,Periódicos impresos,El Dia,Diagonal 80 817,cultura,-34.908911,-57.94898,,B1900CCI,(0221) 423 2996,correo@eldia.com,www.eldia.com.ar
Buenos Aires,La Plata,La Plata,Industrias Culturales,Periódicos impresos,El Plata Informador,Diagonal 80 817,cultura,-34.908911,-57.94898,,B1900CCI,(0221) 423 2996,,
Buenos Aires,La Plata,La Plata,Industrias Culturales,Sellos musicales,Concepto Cero,Calle 63 338,cultura,-34.9185456,-57.9327742,,1900,,contacto@conceptocero.com,www.conceptocero.com
Buenos Aires,La Plata,La Plata,Festivales,Fiestas y festivales,Feria de la cerveza artesanal platense,La Plata,osm,-34.921136,-57.954384,,,(0221)  4271291 4271210,"cervecerosartesalesplatenses@gmail.com, secmodeco@laplata.gov.ar",www.laplata.gov.ar
Buenos Aires,La Plata,La Plata,Festivales,Fiestas y festivales,FIESTA NACIONAL DEL PAN DULCE ARGENTINO,La Plata,osm,-34.921136,-57.954384,,,(0221) 421-1602  /  425-993,gerencia@aehg-laplata.com.ar,
Buenos Aires,La Plata,Abasto,Espacios Culturales,Organizaciones de la Sociedad Civil,Asociacion Cultural Daniel Omar Favero,Calle 117 400,cultura,-34.898898,-57.950606,,1900,(0221)4894086,asoc_danielfavero@hotmail.com,
Buenos Aires,La Plata,Arana,Patrimonio,Espacios de exhibición patrimonial,Museo de Historia Militar Teniente General Julio Argentino Roca,Calle 137 y 635,osm,-34.9595258,-57.9591411,,1909,(0221) 4501214,rimec7@uolsinectis.com.ar,
Buenos Aires,La Plata,Arturo Segui,Festivales,Fiestas y festivales,Bon Odori,La Plata,osm,-34.921136,-57.954384,,,,info@bon-odori.com.ar,bonodorilaplata.blogspot.com
Buenos Aires,La Plata,City Bell,Industrias Culturales,Editoriales de libros,Aljaba Producciones,Calle 472 885,cultura,-34.873577,-58.49194,,,,,
Buenos Aires,La Plata,City Bell,Espacios Culturales,Salas teatrales,Grupo de Teatro de City Bell,Diagonal Urquiza 464,cultura,-34.866542,-58.51218,,,(0221) 423 3188 / 155 660530,,
Buenos Aires,La Plata,City Bell,Espacios Culturales,Librerías,"Gamma, Libr. y Jug.",Cantilo 180,osm,-34.8688333,-58.0442302,,B1896AAO,(0221) 480-3189,libreriagamma@yahoo.com.ar,
Buenos Aires,La Plata,City Bell,Espacios Culturales,Organizaciones de la Sociedad Civil,Asociacion Civil para El Mejoramiento Humano,Calle 31 S/N,osm,-33.3241334,-60.241511,,1896,(0221) 475-0536,montanar@hotmail.com,
Buenos Aires,La Plata,Isla Martin Garcia,Patrimonio,Monumentos y lugares históricos,Isla Martin Garcia,S/D,cultura,-34.889923,-58.384306,,,,,
Buenos Aires,La Plata,Punta Lara,Patrimonio,Monumentos y lugares históricos,Palacio Piria,S/D,cultura,-34.889923,-58.384306,,,,,
Buenos Aires,La Plata,Jose Melchor Romero,Festivales,Fiestas y festivales,La Plata Jazz,La Plata,osm,-34.921136,-57.954384,,,(0221) 4271291 / 1210,cultura@laplata.gov.ar,www.laplatajazzfestival.com.ar
Buenos Aires,La Plata,Ringuelet,Espacios Culturales,Bibliotecas populares,Biblioteca Popular Tupac Amaru Infantil y Juvenil,Calle 10 Bis,osm,-34.8411109,-57.9424669,,1900,,bibliotecatupacamaru@yahoo.com.ar,
Buenos Aires,La Plata,Tolosa,Espacios Culturales,Salas teatrales,Grupo de Teatro Los Tololosanos,Calle 531 entre 1 y 2,cultura,-34.894555,-57.964209,,,(0221) 4216110,lostololosanos@yahoo.com.ar,
Buenos Aires,La Plata,Tolosa,Espacios Culturales,Librerías,Olga Marcon,Calle 6 1163,osm,-34.5860336,-58.377023,,1900,(0221) 4224239,,
Buenos Aires,La Plata,Tolosa,Industrias Culturales,Medios sociales de comunicación,Seguir Soñando Digit@L,Calle 531 37,osm,-34.5879558,-59.1014655,,,,seguirsoniando@gmail.com,www.educared.org.ar/periodismo/seguirsoniando
Buenos Aires,La Plata,Tolosa,Industrias Culturales,Periódicos impresos,Hoy,Calle 32 421,cultura,-34.921215,-57.99139,,,(0221) 433-8900,info@diariohoy.net,www.diariohoy.net
Buenos Aires,La Plata,Villa Elisa,Espacios Culturales,Salas teatrales,Centro Cultural Villa Elisa,Arana 236,cultura,-34.851501,-58.76733,,1894,,,
Buenos Aires,La Plata,Villa Elisa,Espacios Culturales,Bibliotecas especializadas,Biblioteca del Instituto Argentino de Radioastronomia,Camino Gral. Belgrano Km. 40,cultura,-34.7893,-58.247052,,B1894WAA,(0221) 425-4909,biblio@iar.unlp.edu.ar,www.iar-conicet.gov.ar/biblio/
Buenos Aires,La Plata,Villa Elisa,Espacios Culturales,Librerías,"Ciancaglini, Ruben",Piria 466,osm,-34.8548119,-58.0703215,,B1894JOJ,,rubenciancaglini@infovia.com.ar,
Buenos Aires,La Plata,Villa Elisa,Espacios Culturales,Organizaciones de la Sociedad Civil,Centro Cultural Sueños del Sur,Camino General Belgrano,osm,-34.7431352,-58.3148212,,1895,(0221) 474-1494,ccsuenosdelsur@hotmail.com,
Buenos Aires,Laprida,Laprida,Espacios Culturales,Bibliotecas populares,Biblioteca Popular Laprida,Independencia 1136,osm,-38.7131884,-62.2200651,,B7414ATH,,,
Buenos Aires,Laprida,Laprida,Espacios Culturales,Organizaciones de la Sociedad Civil,Centro Vasco Argentino Lagunen Etxea,Av. Pereyra 1418,osm,-37.5442154,-60.8021705,,7414,(02285) 420620,,
Buenos Aires,Laprida,Laprida,Espacios Culturales,Organizaciones de la Sociedad Civil,Mision Evangelica Wesleyana Argentina,Bartolome Mitre 668,osm,-34.6525776,-58.6356123,,7414,(02285) 20546,,
Buenos Aires,Laprida,Laprida,Industrias Culturales,Radios,FM Libertad,Mitre 1320,osm,-34.5702026571,-59.1038840429,,,,,
Buenos Aires,Las Flores,Las Flores,Espacios Culturales,Bibliotecas populares,Bib.Pop.Ferrov. Ing. C. Echague,Leandro N.Alem 801,osm,-34.7513532427,-58.3978327593,,B7200AIQ,,,
Buenos Aires,Las Flores,Las Flores,Espacios Culturales,Bibliotecas populares,Biblioteca Popular 25 de Mayo,Rivadavia 325,osm,-38.7373651,-62.2530706,,7200,,info@bp25demayo.org.ar,
Buenos Aires,Las Flores,Las Flores,Espacios Culturales,Bibliotecas populares,Biblioteca Popular Dr. Pablo A. Minellondo,Gral.Paz 570,osm,-34.5772686,-60.956778,,7200,,dirrecioncultura@52.coopenet.com.ar,
Buenos Aires,Las Flores,Las Flores,Patrimonio,Espacios de exhibición patrimonial,Museo de Ciencias Naturales Florentino Ameghino,Av. General Paz 570,osm,-34.5582719,-58.5035612,,7200,(02244) 452987,hgcrispiani@s2.coopenet.com.ar,
Buenos Aires,Las Flores,Las Flores,Patrimonio,Espacios de exhibición patrimonial,Museo Historico Alfredo Ramon Almada,General Paz 570,osm,-37.3250599143,-59.1322954286,,7200,(02244)442387,direccioncultura@s2.coopenet.com.ar,
Buenos Aires,Las Flores,Las Flores,Festivales,Fiestas y festivales,Festival de Las Flores Canta,PARQUE PLAZA MONTERO.,osm,-36.00563695,-59.0778307794,,,(02244) 442387 / 441559,direcciondecultura@s2.coopenet.com.ar,www.lasflores.gov.ar
Buenos Aires,Las Flores,Las Flores,Espacios Culturales,Librerías,Pagina 1,Gral. Paz 426,osm,-34.5772686,-60.956778,,B7200BOR,(02241) 15531237,,
Buenos Aires,Las Flores,Las Flores,Espacios Culturales,Librerías,Casa Moral,San Martin 585,osm,-34.6012389714,-58.3739496714,,B7200CVF,(02244) 452651,moralycia@futurtel.com.ar,
Buenos Aires,Las Flores,Las Flores,Espacios Culturales,Salas de cine,San Martin,San Martin 593,cultura,-36.015599,-59.098583,,7200,,,
Buenos Aires,Las Flores,Las Flores,Espacios Culturales,Salas teatrales,Espacio Teatral del Borde,Bernardo de Irigoyen 570,cultura,-36.21837,-59.95963,,7200,,delbordeteatro@yahoo.com.ar,
Buenos Aires,Las Flores,Las Flores,Espacios Culturales,Salas teatrales,Cine Teatro Español,Av. Carmen Y Harosteguy,cultura,-36.1538,-59.96794,,7200,,,
Buenos Aires,Las Flores,Las Flores,Festivales,Fiestas y festivales,FESTIVAL LAS FLORES CANTA,Las Flores,osm,-33.75,-59.933333,,,(02244) 442387 / 441559,direcciondecultura@s2.coopenet.com.ar,www.lasflores.gov.ar
Buenos Aires,Las Flores,Las Flores,Festivales,Fiestas y festivales,ENCUENTRO DE PAYADORES,Las Flores,osm,-33.75,-59.933333,,,(02244) 442387 / 441559,direcciondecultura@s2.coopenet.com.ar,www.lasflores.gov.ar
Buenos Aires,Las Flores,Las Flores,Industrias Culturales,TV digital abierta,Antena Transmisora de Television Digital Terrestre,Avenida Eva Perón,cultura,-36.0250721,-59.0769654,,,,,
Buenos Aires,Leandro N. Alem,Juan Bautista Alberdi,Espacios Culturales,Bibliotecas populares,Biblioteca Popular D.F.Sarmiento,Quintana,osm,-34.5445639,-58.4800544,,6034,,bibliotecapopular@live.com,
Buenos Aires,Leandro N. Alem,Leandro N. Alem,Festivales,Fiestas y festivales,FIESTA EN HOMENAJE AL CABALLO,Leandro N. Alem,osm,-34.7382003,-58.395153,,,(02354) 420111 / 420489 / 420067,culturaalem@yahoo.com.ar,www.leandronalem.gov.ar
